user_id,name,screen_name,location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,type
3141213592,Governor Matt Bevin,GovMattBevin,"Kentucky, USA",Governor of the Commonwealth of Kentucky,https://t.co/N7GLPP5aTn,FALSE,85240,6,496,2015-04-06T17:25:20Z,1445,NA,NA,TRUE,TRUE,6211,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/776152411002048512/KGLzHoJk_normal.jpg,https://pbs.twimg.com/profile_images/776152411002048512/KGLzHoJk_normal.jpg,https://pbs.twimg.com/profile_banners/3141213592/1543262828,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,governor
262425225,Governor Tom Corbett,GovernorCorbett,"Harrisburg, PA","Follow for the latest from Pennsylvania Governor Tom Corbett and his administration. Together, we are building a #StrongerPA. Updated by staff.",http://t.co/ZVGRYf2ktS,FALSE,19165,333,633,2011-03-08T01:07:47Z,0,NA,NA,TRUE,TRUE,5479,en,FALSE,FALSE,FALSE,EBEBF0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/426086795059548163/VVOAe_FB_normal.jpeg,https://pbs.twimg.com/profile_images/426086795059548163/VVOAe_FB_normal.jpeg,https://pbs.twimg.com/profile_banners/262425225/1405629886,2975E6,FFFFFF,851616,0C0A3D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
243271477,Governor Pat Quinn,GovernorQuinn,Illinois,"Official Twitter account of Illinois Governor Pat Quinn.

http://t.co/HSnnAqYuZO",http://t.co/ISE03vmStQ,FALSE,17547,675,648,2011-01-26T17:50:34Z,207,NA,NA,TRUE,TRUE,2058,en,FALSE,FALSE,FALSE,000033,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,FALSE,http://pbs.twimg.com/profile_images/1358375426/profile_normal.jpg,https://pbs.twimg.com/profile_images/1358375426/profile_normal.jpg,https://pbs.twimg.com/profile_banners/243271477/1353534694,000033,FFFFFF,95E8EC,3C3940,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
237770636,Governor John Carney,JohnCarneyDE,Delaware,Official Twitter page for Governor John Carney.,https://t.co/nlJO1Rf35Z,FALSE,21828,1194,724,2011-01-13T15:58:13Z,334,NA,NA,TRUE,TRUE,3125,en,FALSE,FALSE,FALSE,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,FALSE,http://pbs.twimg.com/profile_images/818590633245876224/L0YigwdX_normal.jpg,https://pbs.twimg.com/profile_images/818590633245876224/L0YigwdX_normal.jpg,https://pbs.twimg.com/profile_banners/237770636/1491514275,0084B4,FFFFFF,C0DFEC,333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
234406945,Gov. Dennis Daugaard,SDGovDaugaard,South Dakota,Gov. Dennis Daugaard is the 32nd Governor of South Dakota.,http://t.co/KkDqycg79G,FALSE,20976,585,429,2011-01-05T15:49:32Z,161,NA,NA,FALSE,TRUE,5242,en,FALSE,FALSE,FALSE,719DF4,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1257658926/image_normal.jpg,https://pbs.twimg.com/profile_images/1257658926/image_normal.jpg,https://pbs.twimg.com/profile_banners/234406945/1412306835,0084B4,A8C7F7,C0DFEC,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
234141596,Governor Dan Malloy,GovMalloyOffice,"Hartford, CT",Official account of the Office of Connecticut Governor Dannel P. Malloy. Tweets are from office staff.,https://t.co/cuOd0P1LeV,FALSE,137595,910,1369,2011-01-04T23:13:19Z,1390,NA,NA,TRUE,TRUE,13491,en,FALSE,FALSE,FALSE,0A357A,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,FALSE,http://pbs.twimg.com/profile_images/871037887101513728/A1QJo13v_normal.jpg,https://pbs.twimg.com/profile_images/871037887101513728/A1QJo13v_normal.jpg,https://pbs.twimg.com/profile_banners/234141596/1534447769,429847,C6E2EE,DAECF4,663B12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
232268199,Andrew Cuomo,NYGovCuomo,New York,"Father, fisherman, motorcycle enthusiast, 56th Governor of New York",https://t.co/Oazy5ahlU6,FALSE,844397,600,5085,2010-12-30T17:54:04Z,2496,NA,NA,TRUE,TRUE,25108,en,FALSE,FALSE,FALSE,0077C8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/963583273992704006/uC6KfMYp_normal.jpg,https://pbs.twimg.com/profile_images/963583273992704006/uC6KfMYp_normal.jpg,https://pbs.twimg.com/profile_banners/232268199/1538419582,0084B4,FFFFFF,DDEEF6,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
231854033,Peter Shumlin,GovPeterShumlin,"Putney, VT",81st Governor of Vermont. #vtforward,https://t.co/Uf5NCMS27f,FALSE,21293,1458,573,2010-12-29T17:02:05Z,40,NA,NA,TRUE,TRUE,7580,en,FALSE,FALSE,FALSE,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,FALSE,http://pbs.twimg.com/profile_images/444178996268249088/r8vBF3Wp_normal.jpeg,https://pbs.twimg.com/profile_images/444178996268249088/r8vBF3Wp_normal.jpeg,https://pbs.twimg.com/profile_banners/231854033/1370895259,0084B4,FFFFFF,C0DFEC,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
217416964,Governor Nathan Deal,GovernorDeal,NA,Governor Nathan Deal is the 82nd Governor of Georgia.,https://t.co/qHmRr1TtLG,FALSE,151732,311,965,2010-11-19T13:36:16Z,238,NA,NA,TRUE,TRUE,3114,en,FALSE,FALSE,FALSE,091847,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,http://pbs.twimg.com/profile_images/829789168633049092/CL_B_uqQ_normal.jpg,https://pbs.twimg.com/profile_images/829789168633049092/CL_B_uqQ_normal.jpg,https://pbs.twimg.com/profile_banners/217416964/1489074996,384D75,000000,DDFFCC,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
216481299,Governor Mark Dayton,GovMarkDayton,"Saint Paul, MN","Check here for updates from the Office of Governor Mark Dayton, Minnesota's 40th Governor.",http://t.co/llBRP4V8S5,FALSE,148524,5336,1344,2010-11-16T21:08:36Z,0,NA,NA,TRUE,TRUE,4183,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/459360155067355136/h_oH_iU9_normal.jpeg,https://pbs.twimg.com/profile_images/459360155067355136/h_oH_iU9_normal.jpeg,https://pbs.twimg.com/profile_banners/216481299/1415823863,0084B4,FFFFFF,DDEEF6,333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
213795411,Governor Walker,GovWalker,Wisconsin,"Official Twitter Account of the 45th Governor of the State of Wisconsin, Scott Walker.",https://t.co/2pQRUDuBVR,FALSE,188599,264,2843,2010-11-09T20:35:32Z,11,NA,NA,TRUE,TRUE,13831,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,http://pbs.twimg.com/profile_images/561234118864670720/gasKlzlk_normal.jpeg,https://pbs.twimg.com/profile_images/561234118864670720/gasKlzlk_normal.jpeg,https://pbs.twimg.com/profile_banners/213795411/1536081981,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
194233791,Governor Mary Fallin,GovMaryFallin,Oklahoma,Official Twitter account of Oklahoma Governor Mary Fallin.,http://t.co/K8roKoIQHt,FALSE,37991,415,881,2010-09-23T19:06:46Z,750,NA,NA,TRUE,TRUE,6028,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1228333442/Governor_Mary_Fallin_-_Twitter_normal.jpg,https://pbs.twimg.com/profile_images/1228333442/Governor_Mary_Fallin_-_Twitter_normal.jpg,https://pbs.twimg.com/profile_banners/194233791/1474753564,0084B4,FFFFFF,DDEEF6,333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
142334996,Gov Kasich Comm Dept,OHPressSec,NA,Twitter Headquarters of Governor @JohnKasich's Communication Office.,http://t.co/LmRX81jSMw,FALSE,6726,276,295,2010-05-10T16:15:22Z,1,NA,NA,TRUE,TRUE,1161,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1241236836/18_normal.jpg,https://pbs.twimg.com/profile_images/1241236836/18_normal.jpg,NA,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,governor
117839957,John Hickenlooper,hickforco,Colorado,Colorado Governor John Hickenlooper's personal twitter account. Follow my official Governor's account @GovOfCO,https://t.co/ta0pmileqj,FALSE,123814,575,1560,2010-02-26T19:57:34Z,78,NA,NA,FALSE,TRUE,2833,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/715213549950386176/gWaNxlRA_normal.jpg,https://pbs.twimg.com/profile_images/715213549950386176/gWaNxlRA_normal.jpg,https://pbs.twimg.com/profile_banners/117839957/1399658056,00AFEF,400052,DDEEF6,400052,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
104198706,Ralph Northam,GovernorVA,"Richmond, Va",Official account for Virginia Governor Ralph Northam,https://t.co/2zbcMYlA6q,FALSE,140392,357,1646,2010-01-12T16:02:16Z,296,NA,NA,TRUE,TRUE,7600,en,FALSE,FALSE,FALSE,102447,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/958414756301459461/EiaQCL-7_normal.jpg,https://pbs.twimg.com/profile_images/958414756301459461/EiaQCL-7_normal.jpg,https://pbs.twimg.com/profile_banners/104198706/1536179459,428BCA,000000,F0EEE8,333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
90484508,Governor Christie,GovChristie,"Mendham, NJ",Official Twitter Account of the 55th Governor of New Jersey. Husband and proud father of four. ABC News Political and Legal Contributor,NA,FALSE,917801,592,7421,2009-11-16T21:08:09Z,75,NA,NA,TRUE,TRUE,9400,en,FALSE,FALSE,FALSE,0A1F2F,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,FALSE,http://pbs.twimg.com/profile_images/646777986528645120/TRMcntto_normal.jpg,https://pbs.twimg.com/profile_images/646777986528645120/TRMcntto_normal.jpg,https://pbs.twimg.com/profile_banners/90484508/1452559016,090A0A,FFFFFF,3D5363,000005,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
89193992,Governor Jeff Colyer,GovJeffColyer,"Topeka, Kansas","Official Twitter page for the Kansas Governor's Office. 47th Governor Jeff Colyer, M.D. #ksleg",https://t.co/pVPhYm6zM5,FALSE,20817,410,780,2009-11-11T14:18:51Z,731,NA,NA,TRUE,FALSE,1117,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1043233283457396737/mpPMjWF7_normal.jpg,https://pbs.twimg.com/profile_images/1043233283457396737/mpPMjWF7_normal.jpg,https://pbs.twimg.com/profile_banners/89193992/1517432317,0084B4,C0DEED,DDEEF6,333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
84406725,Terry Branstad,TerryBranstad,Iowa,This is the Twitter account for former Iowa Gov. Terry Branstad.,http://t.co/OeTDWqNosq,FALSE,23175,1037,782,2009-10-22T19:45:32Z,22,NA,NA,TRUE,TRUE,6981,en,FALSE,FALSE,FALSE,9BADC3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/437726067734757376/HSBVf3Z5_normal.jpeg,https://pbs.twimg.com/profile_images/437726067734757376/HSBVf3Z5_normal.jpeg,NA,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
69427169,John Kitzhaber,GovKitz,NA,NA,NA,FALSE,17419,3636,736,2009-08-27T22:40:05Z,6,NA,NA,TRUE,TRUE,3874,en,FALSE,FALSE,TRUE,004B8D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/464191420396351489/ltGvA7qC_normal.jpeg,https://pbs.twimg.com/profile_images/464191420396351489/ltGvA7qC_normal.jpeg,NA,0060A0,005F9F,E4F7FE,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
66891808,Brian Sandoval,BrianSandoval,"Carson City, Nevada","Governor of Nevada. 
Personal tweets by Governor Sandoval 
are marked “-BES”.",http://t.co/KvnYw0Ls5d,FALSE,31920,3421,745,2009-08-19T03:02:57Z,187,NA,NA,FALSE,TRUE,5916,en,FALSE,FALSE,FALSE,050505,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/945791123326353408/Vzr23heR_normal.jpg,https://pbs.twimg.com/profile_images/945791123326353408/Vzr23heR_normal.jpg,https://pbs.twimg.com/profile_banners/66891808/1514329208,9F0000,FFFFFF,FFFFFF,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
60688326,Gov. Gary Herbert,GovHerbert,Utah,Proudly serving as the 17th governor of the great state of Utah.  Facebook: https://t.co/2ErGDynzXW #utpol,http://t.co/rRuojjoHUd,FALSE,42822,475,860,2009-07-27T19:38:06Z,1181,NA,NA,TRUE,TRUE,6167,en,FALSE,FALSE,FALSE,8F2828,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,http://pbs.twimg.com/profile_images/624305992252022785/KT2vr574_normal.jpg,https://pbs.twimg.com/profile_images/624305992252022785/KT2vr574_normal.jpg,https://pbs.twimg.com/profile_banners/60688326/1523303906,3B94D9,FFFFFF,4B91C2,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
57963724,Susana Martinez,Gov_Martinez,"Santa Fe, NM",Governor of New Mexico #NMGOV #GovernorMartinez. Follow me on Facebook @ https://t.co/pjqaBFGmID,https://t.co/cPTHNMjII1,FALSE,17945,17,745,2009-07-18T16:01:12Z,2,NA,NA,TRUE,TRUE,590,en,FALSE,FALSE,FALSE,3E5A81,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1067852509144801280/4QqTCD3x_normal.jpg,https://pbs.twimg.com/profile_images/1067852509144801280/4QqTCD3x_normal.jpg,https://pbs.twimg.com/profile_banners/57963724/1398197651,1F98C7,FFFFFF,FFFFFF,5E585E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
54359015,Sean Parnell,SeanParnellAK,Alaska,"Official Twitter page of Sean Parnell, former Alaska Governor and Lt. Governor.",NA,FALSE,5551,36,329,2009-07-06T22:39:39Z,6,NA,NA,FALSE,TRUE,1970,en,FALSE,FALSE,FALSE,FFFFFF,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,FALSE,http://pbs.twimg.com/profile_images/539982080042475522/1RnrGb9A_normal.jpeg,https://pbs.twimg.com/profile_images/539982080042475522/1RnrGb9A_normal.jpeg,https://pbs.twimg.com/profile_banners/54359015/1417740837,0084B4,A8C7F7,C0DFEC,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
48724141,Gov. Jack Markell,GovernorMarkell,Delaware,Former Governor of #Delaware (2009-17) who signs his tweets -JM.,http://t.co/7QJ59oWJpD,FALSE,49376,6778,799,2009-06-19T14:47:58Z,1432,NA,NA,TRUE,TRUE,8190,en,FALSE,FALSE,FALSE,00305C,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/872819360942968832/vgnIw_yy_normal.jpg,https://pbs.twimg.com/profile_images/872819360942968832/vgnIw_yy_normal.jpg,https://pbs.twimg.com/profile_banners/48724141/1496931232,000000,CCBF84,ECE5DE,393331,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
40923070,Jan Brewer,GovBrewer,Arizona,Arizona's 22nd Governor,https://t.co/F9V4FJPvlK,FALSE,54010,618,2032,2009-05-18T17:41:35Z,2936,NA,NA,TRUE,FALSE,2575,en,FALSE,FALSE,FALSE,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,FALSE,http://pbs.twimg.com/profile_images/378800000643460137/448e965708983f058a3fac55cbb2e8d4_normal.jpeg,https://pbs.twimg.com/profile_images/378800000643460137/448e965708983f058a3fac55cbb2e8d4_normal.jpeg,https://pbs.twimg.com/profile_banners/40923070/1358543677,990000,DFDFDF,F3F3F3,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
39556712,Mike Beebe,MikeBeebeAR,"Searcy, Arkansas",Arkansas's 45th Governor. Account maintained by former staff.,NA,FALSE,17067,319,418,2009-05-12T18:08:28Z,6,NA,NA,FALSE,FALSE,729,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/2409165736/mlqj7qo5tqod9gbgoaba_normal.jpeg,https://pbs.twimg.com/profile_images/2409165736/mlqj7qo5tqod9gbgoaba_normal.jpeg,https://pbs.twimg.com/profile_banners/39556712/1400090708,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,governor
39525554,Governor Robert Bentley,GovRBentley,"Alabama, USA",Dad. Papa. Physician. Job Creator. Tornado Recoverer. Road Builder. PreK Expander. Overcomer. And 53rd Governor of Alabama. God Bless our #GreatState.,https://t.co/9aKb23a1ph,FALSE,38588,530,809,2009-05-12T15:44:35Z,543,NA,NA,TRUE,FALSE,7083,en,FALSE,FALSE,FALSE,F6F6F6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1011435817733120000/BZiGubqX_normal.jpg,https://pbs.twimg.com/profile_images/1011435817733120000/BZiGubqX_normal.jpg,https://pbs.twimg.com/profile_banners/39525554/1529943000,AB2626,000000,DDFFCC,333333,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
39348261,Chris Gregoire,GovGregoire,"Olympia,WA","Governor, State of Washington",http://t.co/be9UDzGsZO,FALSE,9253,36,694,2009-05-11T21:35:09Z,0,NA,NA,FALSE,FALSE,467,en,FALSE,FALSE,FALSE,DFDFDD,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,FALSE,http://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg,https://pbs.twimg.com/profile_images/2409653703/9zgjc23lt65mywp0bg96_normal.jpeg,NA,333333,042C59,ECECF3,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
36396752,Idaho Governor,ButchOtter,"Boise, Idaho, USA",If you are having trouble with this account please call Jon Hanian at (208) 334-2100.,http://t.co/AFkwykYs3A,FALSE,23028,1635,575,2009-04-29T16:17:00Z,15,NA,NA,TRUE,FALSE,1735,en,FALSE,FALSE,FALSE,073570,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/190575583/butch_normal.png,https://pbs.twimg.com/profile_images/190575583/butch_normal.png,NA,3A5FCB,6688B5,C3C5B0,000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
34308692,Governor Jay Nixon,GovJayNixon,"Missouri, USA","Missouri’s 55th Governor, lawyer, husband, and father.  Eternal optimist, sports fan, relentless booster for the outdoors and all things #Missouri",NA,FALSE,35270,548,849,2009-04-22T15:53:51Z,93,NA,NA,TRUE,TRUE,5380,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,http://pbs.twimg.com/profile_images/817880970762145792/dz-WJsiF_normal.jpg,https://pbs.twimg.com/profile_images/817880970762145792/dz-WJsiF_normal.jpg,NA,0084B4,FFFFFF,DDEEF6,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
33750798,Scott Walker,ScottWalker,"Wisconsin, USA","Husband, father of two, 45th Governor of Wisconsin, reformer, leader & principled conservative.",https://t.co/6ymo6WqnGg,FALSE,282246,197,3758,2009-04-21T01:15:16Z,14,NA,NA,TRUE,TRUE,14069,en,FALSE,FALSE,FALSE,061D32,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1054000246592696320/dE9AKF4U_normal.jpg,https://pbs.twimg.com/profile_images/1054000246592696320/dE9AKF4U_normal.jpg,https://pbs.twimg.com/profile_banners/33750798/1541989241,0084B4,FFFFFF,E4ECF0,333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
26103389,Gov. Bill Haslam,BillHaslam,Tennessee,Governor of Tennessee.,https://t.co/cIiaz88cJr,FALSE,142592,7706,1276,2009-03-23T22:12:06Z,55,NA,NA,TRUE,TRUE,1963,en,FALSE,FALSE,FALSE,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,TRUE,http://pbs.twimg.com/profile_images/1801937677/t_sq_normal.jpg,https://pbs.twimg.com/profile_images/1801937677/t_sq_normal.jpg,https://pbs.twimg.com/profile_banners/26103389/1357673058,009999,EEEEEE,EFEFEF,333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
20252855,Haley Barbour,HaleyBarbour,"Yazoo City, MS","Husband, Father, Grandfather | Founding Partner at BGR Group | Former Mississippi Governor, RGA Chairman, and RNC Chairman",https://t.co/2RhVcrPh55,FALSE,33706,336,1145,2009-02-06T17:16:52Z,12,NA,NA,FALSE,TRUE,808,en,FALSE,FALSE,FALSE,B30F19,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg,https://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg,NA,CC0000,BABABA,EBEBEB,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
19418459,Jerry Brown,JerryBrownGov,California,On Facebook at: http://t.co/ZhAotX27jb,http://t.co/1K8ra1Cvbg,FALSE,1110629,17,6099,2009-01-23T22:42:45Z,4,NA,NA,TRUE,TRUE,2225,en,FALSE,FALSE,FALSE,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,TRUE,http://pbs.twimg.com/profile_images/533387964772929536/bzWw-mHV_normal.jpeg,https://pbs.twimg.com/profile_images/533387964772929536/bzWw-mHV_normal.jpeg,https://pbs.twimg.com/profile_banners/19418459/1398447193,009999,EEEEEE,EFEFEF,333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
19291441,Gov. Greg Abbott,GovAbbott,NA,Official news from the Office of Texas Governor Greg Abbott. You can follow the governor's personal feed @GregAbbott_TX,https://t.co/VRWHDYuF2o,FALSE,162166,4546,2330,2009-01-21T15:27:55Z,1457,NA,NA,TRUE,TRUE,5705,en,FALSE,FALSE,FALSE,173652,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/582638954597330944/HDKMBXZx_normal.png,https://pbs.twimg.com/profile_images/582638954597330944/HDKMBXZx_normal.png,https://pbs.twimg.com/profile_banners/19291441/1421777123,29478D,D4E1E9,D4E1E9,173852,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
18023868,Charlie Baker,MassGovernor,Massachusetts,Official account of Governor Charlie Baker of Massachusetts.,https://t.co/1lS1Hsrlop,FALSE,240951,10951,3177,2008-12-10T17:06:17Z,594,NA,NA,TRUE,TRUE,11595,en,FALSE,FALSE,FALSE,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/853638312178921472/BfsEMsAE_normal.jpg,https://pbs.twimg.com/profile_images/853638312178921472/BfsEMsAE_normal.jpg,https://pbs.twimg.com/profile_banners/18023868/1420736539,192F73,7E899D,E2E0D3,000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
18020081,John Kasich,JohnKasich,"Westerville, Ohio","Husband, Dad and Governor of Ohio. Learn more about my latest book at https://t.co/Vdhq3le6UO",https://t.co/sWW9jdoZ1L,FALSE,952420,10053,5573,2008-12-10T14:33:27Z,835,NA,NA,TRUE,TRUE,11588,en,FALSE,FALSE,FALSE,F7F2F2,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,FALSE,http://pbs.twimg.com/profile_images/942444168168792065/9Y7MgbD6_normal.jpg,https://pbs.twimg.com/profile_images/942444168168792065/9Y7MgbD6_normal.jpg,https://pbs.twimg.com/profile_banners/18020081/1529086145,088253,D3D2CF,E3E2DE,634047,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
